Performance Statistics   2018-06-14 17:59:00 - 2018-06-14 18:00:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
MenuItem.skillguard$Department.browse                  185,0         185         185         0,0           1
Messages.searchClasspath                                 0,0           0           0         0,0          66
Messages.searchFiles                                     0,0           0           0         0,0          66
PersistenceSecurity.applyConstraints(..)                 1,0           1           1         0,0           6
QueryParser.getEntityAlias()                             0,0           0           0         0,0           8
QueryParser.getEntityName()                              0,0           0           0         0,0          15
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0           9
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0           9
QueryParser.getParamNames()                              0,0           0           0         0,0          15
QueryParser.hasIsNullCondition(..)                       0,3           0           2         0,6          14
Security.isEntityOpPermitted(..)                         0,0           0           0         0,0           6

Performance Statistics   2018-06-14 18:09:00 - 2018-06-14 18:10:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
LoadClass                                                0,0           0           0         0,0           6
Messages.searchClasspath                                 0,0           0           1         0,2          79
Messages.searchFiles                                     0,0           0           0         0,0          79
PersistenceSecurity.applyConstraints(..)                 1,1           0           3         0,6          12
PersistenceSecurity.checkSecurityToken(..)               2,0           2           2         0,0           1
QueryParser.getEntityAlias()                             0,1           0           1         0,2          20
QueryParser.getEntityName()                              0,1           0           3         0,5          29
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          17
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          17
QueryParser.getParamNames()                              0,0           0           0         0,0          29
QueryParser.hasIsNullCondition(..)                       0,0           0           0         0,0          28
Security.isEntityOpPermitted(..)                         0,0           0           0         0,0          14

Performance Statistics   2018-06-14 18:10:00 - 2018-06-14 18:11:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
Messages.searchClasspath                                 0,0           0           0         0,0          47
Messages.searchFiles                                     0,0           0           0         0,0          47
PersistenceSecurity.applyConstraints(..)                 0,4           0           1         0,5           9
PersistenceSecurity.checkSecurityToken(..)               0,3           0           1         0,5           3
QueryParser.getEntityAlias()                             0,0           0           0         0,0          14
QueryParser.getEntityName()                              0,0           0           0         0,0          24
QueryParser.getEntityNameIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          15
QueryParser.getEntityPathIfSecondaryReturnedInsteadOfMain()         0,0           0           0         0,0          15
QueryParser.getParamNames()                              0,0           0           0         0,0          24
QueryParser.hasIsNullCondition(..)                       0,0           0           0         0,0          28
Security.isEntityOpPermitted(..)                         0,0           0           0         0,0          14

Performance Statistics   2018-06-14 18:12:00 - 2018-06-14 18:13:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
Messages.searchClasspath                                 0,5           0          20         2,0         170
Messages.searchFiles                                     0,1           0          25         1,9         170
Metadata.replaceExtendedMetaClasses                      2,0           2           2         0,0           1

Performance Statistics   2018-06-14 18:13:00 - 2018-06-14 18:14:00
Tag                                                  Avg(ms)         Min         Max     Std Dev       Count
AppFolders                                              10,0          10          10         0,0           1
LoadClass                                                1,2           0           3         1,3           6
MenuItem.skillguard$Department.browse                 1658,0        1658        1658         0,0           1
Messages.searchClasspath                                 0,1           0           8         0,5        1158
